# Integrated source spectrum
# Creator: SoFiA 2.0.1
#
# Description of columns:
#
# - Channel       Spectral channel number.
#
# - Velocity      Radial velocity corresponding to the channel number as
#                 described by the WCS information in the header.
#
# - Frequency     Frequency corresponding to the channel number as described
#                 by the WCS information in the header.
#
# - Flux density  Sum of flux density values of all spatial pixels covered
#                 by the source in that channel. If the unit is Jy, then
#                 the flux density has already been corrected for the solid
#                 angle of the beam. If instead the unit is Jy/beam, you
#                 will need to manually divide by the beam area which, for
#                 Gaussian beams, will be
#
#                   pi * a * b / (4 * ln(2))
#
#                 where a and b are the major and minor axis of the beam in
#                 units of pixels.
#
# - Pixels        Number of spatial pixels covered by the source in that
#                 channel. This can be used to determine the statistical
#                 uncertainty of the summed flux value. Again, this has
#                 not yet been corrected for any potential spatial correla-
#                 tion of pixels due to the beam solid angle!
#
# Note that a WCS-related column will only be present if WCS conversion was
# explicitly requested when running the pipeline.
#
#
#  Channel          FREQ          Flux density    Pixels
#        -          Hz                      Jy         -
#
      1705     1.4125370e+09     4.1846057e-02       469
      1706     1.4125556e+09     3.0894166e-02       503
      1707     1.4125741e+09     4.8192251e-02       447
      1708     1.4125926e+09     2.7523522e-02       451
      1709     1.4126111e+09     2.2805873e-02       451
      1710     1.4126296e+09     1.6446384e-02       430
      1711     1.4126481e+09     3.0207011e-02       441
      1712     1.4126667e+09     3.1780653e-02       471
      1713     1.4126852e+09     7.6928659e-03       443
      1714     1.4127037e+09     2.6290757e-02       414
      1715     1.4127222e+09     3.1949868e-02       388
      1716     1.4127407e+09     2.5733499e-02       354
      1717     1.4127593e+09     2.0527135e-02       358
      1718     1.4127778e+09     2.7472567e-02       324
      1719     1.4127963e+09     3.1493948e-02       305
      1720     1.4128148e+09     2.2107664e-02       294
      1721     1.4128333e+09     1.0368576e-02       280
      1722     1.4128519e+09     2.5811536e-02       279
      1723     1.4128704e+09     1.6721012e-02       251
      1724     1.4128889e+09     2.1621329e-02       230
      1725     1.4129074e+09     1.2543203e-02       195
      1726     1.4129259e+09     1.5195734e-02       192
      1727     1.4129444e+09     1.6068851e-02       210
      1728     1.4129630e+09     2.5190405e-02       233
      1729     1.4129815e+09     1.9539178e-02       253
      1730     1.4130000e+09     3.5206863e-02       260
      1731     1.4130185e+09     8.2534128e-03       276
      1732     1.4130370e+09     2.7385415e-02       261
      1733     1.4130556e+09     2.6054803e-02       283
      1734     1.4130741e+09     2.1017521e-02       285
      1735     1.4130926e+09     2.3114730e-02       295
      1736     1.4131111e+09     1.8932179e-02       274
      1737     1.4131296e+09     2.0429315e-02       259
      1738     1.4131481e+09     2.0769696e-02       236
      1739     1.4131667e+09     5.5308222e-03       260
      1740     1.4131852e+09     1.4715242e-02       246
      1741     1.4132037e+09     9.8418219e-03       236
      1742     1.4132222e+09     3.4606741e-02       202
      1743     1.4132407e+09     1.3086680e-02       185
      1744     1.4132593e+09     8.0224599e-03       180
      1745     1.4132778e+09     9.3188426e-03       173
      1746     1.4132963e+09     3.2786733e-02       158
      1747     1.4133148e+09     1.5359561e-02       157
      1748     1.4133333e+09     6.6060807e-03       160
      1749     1.4133519e+09     1.0551752e-02       168
      1750     1.4133704e+09     1.1275739e-02       114
      1751     1.4133889e+09     1.1868287e-02       116
      1752     1.4134074e+09     1.2421610e-02       134
      1753     1.4134259e+09     1.1544716e-02       136
      1754     1.4134444e+09     8.4002394e-03       115
      1755     1.4134630e+09     8.6177229e-03       101
      1756     1.4134815e+09     1.0794227e-02       108
      1757     1.4135000e+09     5.7930462e-03       158
      1758     1.4135185e+09     1.8697643e-02       181
      1759     1.4135370e+09     1.8505614e-02       134
      1760     1.4135556e+09     7.7695194e-03       223
      1761     1.4135741e+09     2.0391789e-02       234
      1762     1.4135926e+09     4.8630346e-03       313
      1763     1.4136111e+09     6.1910890e-03       343
      1764     1.4136296e+09     2.0634554e-02       388
      1765     1.4136481e+09     3.2460499e-02       381
      1766     1.4136667e+09     2.6511676e-02       423
      1767     1.4136852e+09     3.2712481e-02       403
      1768     1.4137037e+09     1.0206446e-02       417
      1769     1.4137222e+09     2.8679384e-02       381
      1770     1.4137407e+09     4.6231631e-02       385
      1771     1.4137593e+09     5.2564633e-02       414
      1772     1.4137778e+09     4.9398872e-02       424
      1773     1.4137963e+09     5.5148515e-02       405
      1774     1.4138148e+09     3.6102699e-02       406
      1775     1.4138333e+09     4.3383246e-02       364
      1776     1.4138519e+09     1.2371351e-02       348
      1777     1.4138704e+09     2.8520831e-02       325
      1778     1.4138889e+09     1.6971260e-02       245
      1779     1.4139074e+09     1.7050668e-02       191
      1780     1.4139259e+09     2.2001434e-02       135
      1781     1.4139444e+09     4.5991539e-03        62
      1782     1.4139630e+09    -2.8591623e-04        28
      1783     1.4139815e+09     3.9207358e-04         6
      1784     1.4140000e+09     0.0000000e+00         0
      1785     1.4140185e+09     0.0000000e+00         0
      1786     1.4140370e+09     0.0000000e+00         0
      1787     1.4140556e+09     0.0000000e+00         0
      1788     1.4140741e+09     0.0000000e+00         0
      1789     1.4140926e+09     0.0000000e+00         0
      1790     1.4141111e+09     0.0000000e+00         0
      1791     1.4141296e+09     0.0000000e+00         0
      1792     1.4141481e+09     0.0000000e+00         0
      1793     1.4141667e+09     0.0000000e+00         0
